GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097330803,2026,1738.009603126662,NA,0.3345760006592961,0.3345760006592961
18097330803,2027,1831.8631925442544,NA,0.20019037991692465,0.20019037991692465
18097330803,2028,1929.987248015037,NA,0.08043206976827351,0.08043206976827351
18097330804,2024,1556.6630180253571,NA,0.587347877865335,0.587347877865335
18097330804,2025,1644.2740323344306,NA,0.4769076138454136,0.4769076138454136
18097330804,2026,1734.381529573017,NA,0.32766100842644375,0.32766100842644375
18097330804,2027,1828.040364208928,NA,0.19414985921374472,0.19414985921374472
18097330804,2028,1925.9672815408096,NA,0.07533620852574963,0.07533620852574963
18097330805,2024,1144.04632909548,NA,-0.4457365525987073,-0.4457365525987073
18097330805,2025,1206.445798563024,NA,-0.5063447621782821,-0.5063447621782821
18097330805,2026,1272.7650241623453,NA,-0.5521652967112473,-0.5521652967112473
18097330805,2027,1342.983735256412,NA,-0.5722969577480562,-0.5722969577480562
18097330805,2028,1417.201255974379,NA,-0.5695948096353263,-0.5695948096353263
18097330806,2024,1144.0463291050653,NA,-0.44573655257470796,-0.44573655257470796
18097330806,2025,1206.445798586448,NA,-0.5063447621256776,-0.5063447621256776
18097330806,2026,1272.7650242019402,NA,-0.5521652966357807,-0.5521652966357807
18097330806,2027,1342.9837353139435,NA,-0.5722969576571497,-0.5722969576571497
18097330806,2028,1417.201256051555,NA,-0.569594809537495,-0.569594809537495
18097330900,2024,1144.0463291050653,NA,-0.44573655257470796,-0.44573655257470796
18097330900,2025,1206.445798586448,NA,-0.5063447621256776,-0.5063447621256776
18097330900,2026,1272.7650242019402,NA,-0.5521652966357807,-0.5521652966357807
18097330900,2027,1342.9837353139435,NA,-0.5722969576571497,-0.5722969576571497
18097330900,2028,1417.201256051555,NA,-0.569594809537495,-0.569594809537495
18097331000,2024,1144.094155673381,NA,-0.44561680733799053,-0.44561680733799053
18097331000,2025,1209.7055030597685,NA,-0.4990242836336468,-0.4990242836336468
18097331000,2026,1279.946069209597,NA,-0.5384784543715654,-0.5384784543715654
18097331000,2027,1354.6662367878512,NA,-0.5538372242273348,-0.5538372242273348
18097331000,2028,1433.9340864174508,NA,-0.5483836421593684,-0.5483836421593684
18097340101,2024,1644.6287398611353,NA,0.8075910722905544,0.8075910722905544
18097340101,2025,1741.684064166947,NA,0.6956661082961677,0.6956661082961677
