GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097321001,NA,2025,475.4873748240065,-0.5563323910982415,0.3648737073760512,-0.7138722523183969,-4,-1.4496661816474485,3,early,-0.5563323910982415,-0.5563323910982415
18097321001,NA,2026,533.54570581099,-0.5453023729009252,0.3648737073760512,-0.7138722523183969,-4,-1.4496661816474485,3,early,-0.5453023729009252,-0.5453023729009252
18097321001,NA,2027,589.1097768197625,-0.5007656874658414,0.3648737073760512,-0.7138722523183969,-4,-1.4496661816474485,3,early,-0.5007656874658414,-0.5007656874658414
18097321001,NA,2028,654.6665751777749,-0.4775031646965834,0.3648737073760512,-0.7138722523183969,-4,-1.4496661816474485,3,early,-0.4775031646965834,-0.4775031646965834
18097321002,NA,2024,809.7651300313038,0.3808476081810899,1.1833025628405134,0.4746735074355661,-4,-0.7806746432413069,3,early,0.3808476081810899,0.3808476081810899
18097321002,NA,2025,871.3196698057935,0.44045456917524384,1.1833025628405134,0.4746735074355661,-4,-0.7806746432413069,3,early,0.44045456917524384,0.44045456917524384
18097321002,NA,2026,976.9209238651692,0.41177453922529544,1.1833025628405134,0.4746735074355661,-4,-0.7806746432413069,3,early,0.41177453922529544,0.41177453922529544
18097321002,NA,2027,1077.1405360054723,0.4350338121625818,1.1833025628405134,0.4746735074355661,-4,-0.7806746432413069,3,early,0.4350338121625818,0.4350338121625818
18097321002,NA,2028,1195.7576816375722,0.40745814261404534,1.1833025628405134,0.4746735074355661,-4,-0.7806746432413069,3,early,0.40745814261404534,0.40745814261404534
18097321100,NA,2024,707.756005262847,0.10831260062074403,0.8682184773163196,0.3570159013698311,-3.5128541876651957,-0.7625399363263483,3,early,0.10831260062074403,0.10831260062074403
18097321100,NA,2025,763.0442464151791,0.1677948303865705,0.8682184773163196,0.3570159013698311,-3.5128541876651957,-0.7625399363263483,3,early,0.1677948303865705,0.1677948303865705
